mean,minimum,maximum,kurtosis,skewness,sum,variance,range,rms,srm,crest_factor,latitude_factor,impulse_factor,axis,workpiece
0.004116560848632813,-0.336156641,0.448389258,-0.21382041902541093,0.029244026241390955,8.430716618000002,0.014670086893416381,0.784545899,0.12119006958755686,0.5378409756853054,3.6998844833243516,1.5500561392154704,108.92326737959392,Rawdata_Z,Workpiece#1.csv
0.0017060297929687505,-0.434545313,0.379541602,0.04419397851527185,-0.004738647191003893,3.493949016000001,0.012663428108533025,0.814086915,0.11254482949557267,0.5262876453725714,3.372359296300951,1.3702917286917962,222.47067639981833,Rawdata_Z,Workpiece#1.csv
0.0005508321684570309,-0.55844668,0.4453375,1.1768097700803457,-0.02525065805758933,1.1281042809999993,0.0123899735290581,1.00378418,0.11131162088989588,0.5179360464489118,4.000817672401936,1.6601104831816524,808.4812861374121,Rawdata_Z,Workpiece#1.csv
0.005136217493652345,-0.578710352,0.762598242,2.5469759484702257,0.6581500799262944,10.518973427000002,0.01894211516437126,1.341308594,0.13772616270888172,0.5381522797340923,5.537061564780106,2.6332096075940994,148.47467867987797,Rawdata_Z,Workpiece#1.csv
0.006562318189453124,-0.406713281,0.621607031,1.8380055016051537,0.6198202818499858,13.439627651999999,0.017763994757040956,1.028320312,0.133443091904604,0.5370838007471371,4.658218137244417,2.1549232700378145,94.72369565971962,Rawdata_Z,Workpiece#1.csv
-0.0011045676274414077,-0.820775781,0.496484961,2.7176693584350238,-0.7896926241280862,-2.262154501000003,0.021802849721642346,1.317260742,0.1476620120115053,0.5483745234945709,3.3623066233264898,1.6510170482315913,-449.4835342495462,Rawdata_Z,Workpiece#1.csv
0.005328919322753907,-0.729345117,0.438135352,1.8797401609769455,-0.7273400629054545,10.913626773,0.023529689769680815,1.167480469,0.1534864396317448,0.5547897647583749,2.854554142054532,1.4234801525978598,82.2184246868234,Rawdata_Z,Workpiece#1.csv
0.000724460504394531,-0.63669375,0.649561133,1.4085082370160258,0.5749574959736673,1.4836951129999996,0.02924623063093564,1.2862548829999998,0.17101682804320184,0.5665155796930443,3.7982293346939486,2.0239338545360166,896.6135890911978,Rawdata_Z,Workpiece#1.csv
0.006721224198242187,-0.408788477,0.611841406,2.176618874384727,0.6369437745783929,13.765067157999999,0.01156765132109687,1.020629883,0.10776282371866425,0.5092408340741814,5.677666795344289,2.3593502780998588,91.0312448973233,Rawdata_Z,Workpiece#1.csv
0.0029787678027343753,-0.50766543,0.491113867,1.554804253328566,-0.28665173237248337,6.100516460000001,0.012032859893317534,0.998779297,0.10973483016317172,0.5135561116729097,4.475460218690196,1.8621145475013978,164.8714836212408,Rawdata_Z,Workpiece#1.csv
0.005751337401367187,-0.341405664,0.310693945,-0.009285793278599908,-0.2218284143027641,11.778738998,0.01071195658198033,0.652099609,0.10365825805928197,0.5153269036770859,2.997290817122498,1.1699496100207065,54.02116469921291,Rawdata_Z,Workpiece#1.csv
0.005731369866210939,-0.347997461,0.728662695,1.3988048222785219,0.0166720867354777,11.737845486000003,0.011071969596521007,1.076660156,0.10537940119902142,0.5141126697212781,6.914659665069027,2.7568295949493096,127.13587013391017,Rawdata_Z,Workpiece#1.csv
0.0013602036333007818,-0.388768945,0.419092383,0.09716809727929165,0.12024967277110793,2.785697041000001,0.013560681804794148,0.807861328,0.11645828419961454,0.5298346932168928,3.5986480985900284,1.4928940364756573,308.1100305422623,Rawdata_Z,Workpiece#1.csv
0.0022009271577148434,-0.315648828,0.427393164,-0.20859715743024454,0.22945644748679447,4.507498818999999,0.015901010064574082,0.743041992,0.1261184131874789,0.5437769507254753,3.3888244642332035,1.4453931141791612,194.18778240882332,Rawdata_Z,Workpiece#1.csv
0.0031979340361328124,-0.366552148,0.504907813,0.012882621041953257,0.17022246591885842,6.549368906,0.01782966460239617,0.871459961,0.13356605625867535,0.5503923168341465,3.7802105350939814,1.6667381094475329,157.88562468617187,Rawdata_Z,Workpiece#1.csv
0.0027765292172851567,-0.341039453,0.284448828,-0.8357125473426676,0.024526382975545328,5.686331837000001,0.013482808463466783,0.625488281,0.11614868737080597,0.5434570769574555,2.449005963295082,0.9631050311965259,102.44762642120843,Rawdata_Z,Workpiece#1.csv
0.002409781821777344,-0.330663477,0.284815039,-0.8151355031212715,0.0023794375867844685,4.935233171,0.013561563828980716,0.615478516,0.11647905767737515,0.5423136018173045,2.445203839035885,0.9684159264514907,118.19121400373648,Rawdata_Z,Workpiece#1.csv
0.0036081928217773437,-0.331640039,0.303613867,-0.8024257761681501,-0.019163740596666895,7.389578899,0.014112297379005281,0.635253906,0.1188499744823044,0.543985472905976,2.5545976624942828,1.0259991457298485,84.14568788218035,Rawdata_Z,Workpiece#1.csv
0.004785265334960937,-0.364599023,0.294580664,-0.6647780527092264,-0.01638548257750225,9.800223405999999,0.01443325954332633,0.659179687,0.12023376525607234,0.5424587062282499,2.450066030724446,1.0010848041406146,61.55994357257615,Rawdata_Z,Workpiece#1.csv
0.0020767706591796877,-0.419286523,0.359155859,-0.2359722545944507,-0.05556532781768263,4.2532263100000005,0.016221275235864294,0.778442382,0.12737970094263498,0.5442766751835437,2.819569023495703,1.2123932486239068,172.93958647406185,Rawdata_Z,Workpiece#1.csv
0.002779390224609375,-0.361425195,0.430689063,-0.3342042387562403,0.052872695595460185,5.69219118,0.01944758289581662,0.792114258,0.13948228527607825,0.5566590271837931,3.087768903036928,1.3899056833302714,154.9581124617111,Rawdata_Z,Workpiece#1.csv
-0.030908359494628907,-0.401731445,0.323181641,0.01730976902703274,-0.3512084496788358,-63.300320245,0.01493293739256937,0.724913086,0.1260486575859441,0.5282922062533373,2.563943537277612,1.157972576463109,-10.45612404812882,Rawdata_X,Workpiece#2.csv
-0.03169127698681641,-0.402830078,0.29180957,0.06328473634094323,-0.37849976236179633,-64.90373526900001,0.013773115992007753,0.694639648,0.12156254780590472,0.5244364083973583,2.4004890919687174,1.0609962812305995,-9.20788298058778,Rawdata_X,Workpiece#2.csv
-0.032691811092773436,-0.370847656,0.305481445,0.2173041930116928,-0.3934701489937559,-66.952829118,0.01317837122419318,0.6763291010000001,0.1193613242919111,0.5173807624686346,2.5593000648427116,1.1412066225054656,-9.344280258230388,Rawdata_X,Workpiece#2.csv
-0.02890833949609375,-0.368650391,0.300354492,0.25980641049405717,-0.3922834565174699,-59.204279288,0.012088153166797896,0.6690048829999999,0.11368309135143763,0.5137997063663908,2.6420331152984757,1.137748909778191,-10.38989084933728,Rawdata_X,Workpiece#2.csv
-0.026049797106445314,-0.392698242,0.333069336,0.5655981795062246,-0.4532802107459022,-53.349984474,0.010949421964084056,0.7257675779999999,0.10783326895430288,0.5056560211266192,3.0887437544079894,1.3026396262516309,-12.785870639951781,Rawdata_X,Workpiece#2.csv
-0.026217242733886717,-0.37609668,0.306824219,0.6955682990691119,-0.5016027644573006,-53.692913118999996,0.010086147954419405,0.682920899,0.10379543232236639,0.4972750704630047,2.956047411094832,1.2407842218128096,-11.703145983517894,Rawdata_X,Workpiece#2.csv
-0.025107848164550785,-0.336057617,0.287292969,0.6310333593578195,-0.5796567297566616,-51.42087304100001,0.008619795826172547,0.6233505859999999,0.09617795935466027,0.4879233501678672,2.987097781318016,1.206762463446127,-11.44235727080836,Rawdata_X,Workpiece#2.csv
-0.02588263030810547,-0.341794922,0.279358398,0.6645146278851612,-0.6111838324868216,-53.007626871,0.00768312025630754,0.62115332,0.09139491675128107,0.4817748673279084,3.0566076093732453,1.2035758101734242,-10.79327698439194,Rawdata_X,Workpiece#2.csv
-0.023069596720703123,-0.316526367,0.263000977,0.8499357871374191,-0.6417608352962312,-47.246534084,0.0066898889864386996,0.5795273439999999,0.08498291168990726,0.47291422730878574,3.094751306705752,1.1759601432553894,-11.40032832754192,Rawdata_X,Workpiece#2.csv
-0.021282423041015627,-0.31384082,0.247253906,0.8822243217053893,-0.7366364464194621,-43.586402388,0.005985988073781471,0.561094726,0.08024294114922648,0.4676501932318804,3.08131659257337,1.1305790272484169,-11.617751678156694,Rawdata_X,Workpiece#2.csv
-0.018936159118164063,-0.284421875,0.239929688,0.8573030849936347,-0.7018984598107939,-38.781253874,0.005340539991716183,0.524351563,0.07549250369317878,0.4596509659782374,3.178192221245394,1.1356058862833425,-12.670451621303346,Rawdata_X,Workpiece#2.csv
-0.01934403230371094,-0.252439453,0.209412109,0.666977079313452,-0.6969384156281504,-39.616578158,0.004553112876430515,0.461851562,0.07019476093126557,0.452116452109232,2.9833011213622553,1.0244745374513233,-10.825669938517763,Rawdata_X,Workpiece#2.csv
-0.01728482298095703,-0.251829102,0.218323242,0.5731357264323487,-0.6418626287290013,-35.399317464999996,0.004405458828754349,0.47015234400000006,0.06858734529224302,0.4509424786605165,3.183141745313936,1.0736375107435563,-12.63092148762705,Rawdata_X,Workpiece#2.csv
-0.015878387950683595,-0.242673828,0.219543945,0.8744233870867224,-0.7289898169889458,-32.518938523,0.004060201960317113,0.462217773,0.0656682964925201,0.44482660421804615,3.3432258293011605,1.109532317433969,-13.826589051853226,Rawdata_X,Workpiece#2.csv
-0.014608305000488282,-0.230833008,0.163147461,0.42563642878349484,-0.674220758828781,-29.917808641,0.0035985004156746437,0.393980469,0.06174061054655951,0.4416022556183054,2.642465948356116,0.8365997941514107,-11.168130799195854,Rawdata_X,Workpiece#2.csv
-0.013315730583007813,-0.207273438,0.160339844,0.3844942243153411,-0.7501848382879927,-27.270616234000002,0.003440249023308653,0.367613282,0.060146136237233916,0.44104101494157455,2.665837808227163,0.8242965818634583,-12.041385412574318,Rawdata_X,Workpiece#2.csv
-0.012486811641113281,-0.228025391,0.124939453,0.1923062596142633,-0.7026761677525011,-25.572990241,0.0032289637537583956,0.352964844,0.058179757809044184,0.43889879188380027,2.1474728961587024,0.6485908676886536,-10.005712954669095,Rawdata_X,Workpiece#2.csv
-0.01310193871533203,-0.204832031,0.151794922,0.3137862384650578,-0.7263518543592405,-26.832770488999998,0.0031011595237296014,0.356626953,0.057208568604973135,0.4357031925741991,2.6533599022228374,0.7996054746537231,-11.585684019599935,Rawdata_X,Workpiece#2.csv
-0.013137299081054687,-0.194578125,0.119202148,0.04282848752561419,-0.6494460008484487,-26.905188518,0.0030565282643394867,0.313780273,0.0568253191058754,0.4364508001410852,2.0976943002802284,0.6257682054026342,-9.073565826928728,Rawdata_X,Workpiece#2.csv
-0.01402532531640625,-0.212888672,0.115662109,0.11212587966605136,-0.6676752896679485,-28.723866248,0.002888998544532547,0.328550781,0.05554915206160733,0.43255434827586237,2.082157957545847,0.6181725876718395,-8.246661406470423,Rawdata_X,Workpiece#2.csv
-0.012156059773925781,-0.188352539,0.11212207,0.037997745209296774,-0.6593901346714202,-24.895610417,0.002808505144009014,0.300474609,0.05437163721313044,0.43114715836833234,2.0621426123420683,0.6031704418995727,-9.223553691344703,Rawdata_X,Workpiece#2.csv
-0.013531242363281251,-0.186887695,0.096741211,-0.11991688817222235,-0.6427950936087025,-27.711984360000002,0.0028157653021644692,0.283628906,0.05476184640841036,0.4338750927598974,1.7665805180948468,0.5139040975570426,-7.149469974946246,Rawdata_X,Workpiece#2.csv
-0.013334425016601563,-0.200681641,0.091125977,-0.003606475095672579,-0.6840044391734456,-27.308902434,0.0029112542190738904,0.291807618,0.05557932268026716,0.43529331709700186,1.6395661660762428,0.4809259353586673,-6.833888741850268,Rawdata_X,Workpiece#2.csv
-0.014361635208007813,-0.207761719,0.096375,-0.03714290181170554,-0.6789921218030488,-29.412628906000002,0.0029497647325838665,0.304136719,0.05617847718149502,0.43418151913489117,1.715514638971837,0.5112363474874659,-6.710586824142621,Rawdata_X,Workpiece#2.csv
-0.014633227379394532,-0.203855469,0.089416992,-0.2858619748442983,-0.614707362245686,-29.968849673,0.003050449895711069,0.29327246100000004,0.0571365140627964,0.4386598487437125,1.564971077894697,0.46469102750511865,-6.110544836193186,Rawdata_X,Workpiece#2.csv
-0.018100948791992186,-0.264402344,0.198425781,0.2689793824446536,-0.6174385920221149,-37.070743125999996,0.004268541845000417,0.46282812500000003,0.06779517823688304,0.4527193948765447,2.9268420875992205,0.968143864458245,-10.962175700302685,Rawdata_X,Workpiece#2.csv
-0.02383719206201172,-0.367917969,0.245178711,0.27132670677616355,-0.47448909838639214,-48.818569343,0.007028219150209472,0.61309668,0.08715750613464515,0.48208411259998285,2.8130533085840708,1.0549627346353527,-10.285553363927058,Rawdata_X,Workpiece#2.csv
-0.026363732318847657,-0.416990234,0.418762695,0.692749924564021,-0.31073747716595707,-53.992923789,0.009504092027220312,0.8357529290000001,0.10099078378248268,0.49850067981828206,4.146543667805818,1.685141896484732,-15.884044411292365,Rawdata_X,Workpiece#2.csv
-0.031303178321289066,-0.617429688,0.368469727,1.6145430192433254,-0.6074470511839577,-64.108909202,0.015730640009375522,0.985899415,0.12926921127008528,0.5239437274806633,2.8504059348683373,1.34224724630778,-11.771000478549055,Rawdata_X,Workpiece#2.csv
-0.02989118483056641,-0.641477539,0.35821582,1.7022853494022696,-0.7816583990500199,-61.217146533000005,0.016367434398744926,0.9996933590000001,0.1313808103541762,0.5231711198825184,2.7265459775618854,1.30875163654755,-11.983995349481507,Rawdata_X,Workpiece#2.csv
